2016-12-10 19:44:44,560 [core.HrdyFrame] (HrdyFrame.java:38) INFO  - Initialized OpenGL Capabilities with Bit Depth 8
2016-12-10 19:44:44,582 [core.HrdyFrame] (HrdyFrame.java:81) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-10 19:45:06,230 [core.HrdyFrame] (HrdyFrame.java:38) INFO  - Initialized OpenGL Capabilities with Bit Depth 8
2016-12-10 19:45:06,253 [core.HrdyFrame] (HrdyFrame.java:81) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-10 19:45:26,926 [core.HrdyFrame] (HrdyFrame.java:38) INFO  - Initialized OpenGL Capabilities with Bit Depth 8
2016-12-10 19:45:26,949 [core.HrdyFrame] (HrdyFrame.java:81) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-10 19:45:59,289 [core.HrdyFrame] (HrdyFrame.java:38) INFO  - Initialized OpenGL Capabilities with Bit Depth 8
2016-12-10 19:45:59,382 [core.HrdyFrame] (HrdyFrame.java:81) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-10 19:46:57,824 [core.HrdyFrame] (HrdyFrame.java:39) INFO  - Initialized OpenGL Capabilities with Bit Depth 8
2016-12-10 19:46:57,931 [core.HrdyFrame] (HrdyFrame.java:60) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-10 19:55:30,195 [core.HrdyFrame] (HrdyFrame.java:39) INFO  - Initialized OpenGL Capabilities with Bit Depth 8
2016-12-10 19:55:30,301 [core.HrdyFrame] (HrdyFrame.java:60) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-10 19:55:59,958 [core.HrdyFrame] (HrdyFrame.java:39) INFO  - Initialized OpenGL Capabilities with Bit Depth 8
2016-12-10 19:55:59,982 [core.HrdyFrame] (HrdyFrame.java:60) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-10 19:56:41,177 [core.HrdyFrame] (HrdyFrame.java:39) INFO  - Initialized OpenGL Capabilities with Bit Depth 8
2016-12-10 19:56:41,200 [core.HrdyFrame] (HrdyFrame.java:60) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-10 20:03:12,131 [core.HrdyFrame] (HrdyFrame.java:39) INFO  - Initialized OpenGL Capabilities with Bit Depth 8
2016-12-10 20:03:12,153 [core.HrdyFrame] (HrdyFrame.java:60) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-10 20:03:12,225 [core.HrdyFrame] (ControlFrame.java:42) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-10 20:09:17,169 [core.HrdyFrame] (HrdyFrame.java:39) INFO  - Initialized OpenGL Capabilities with Bit Depth 8
2016-12-10 20:09:17,191 [core.HrdyFrame] (HrdyFrame.java:60) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-10 20:09:17,202 [core.HrdyFrame] (ControlFrame.java:63) INFO  - Initialized ControlFrame components javax.swing.JButton[,0,0,0x0,invalid,alignmentX=0.0,alignmentY=0.5,border=javax.swing.plaf.BorderUIResource$CompoundBorderUIResource@6f195bc3,flags=296,maximumSize=,minimumSize=,preferredSize=,defaultIcon=,disabledIcon=,disabledSelectedIcon=,margin=javax.swing.plaf.InsetsUIResource[top=2,left=14,bottom=2,right=14],paintBorder=true,paintFocus=true,pressedIcon=,rolloverEnabled=true,rolloverIcon=,rolloverSelectedIcon=,selectedIcon=,text=Display Frame,defaultCapable=true]

2016-12-10 20:09:17,270 [core.HrdyFrame] (ControlFrame.java:41) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-10 20:10:09,155 [core.HrdyFrame] (HrdyFrame.java:39) INFO  - Initialized OpenGL Capabilities with Bit Depth 8
2016-12-10 20:10:09,177 [core.HrdyFrame] (HrdyFrame.java:60) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-10 20:10:09,186 [core.HrdyFrame] (ControlFrame.java:63) INFO  - Initialized ControlFrame components null 
2016-12-10 20:10:09,252 [core.HrdyFrame] (ControlFrame.java:41) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-10 20:12:08,822 [core.HrdyFrame] (HrdyFrame.java:39) INFO  - Initialized OpenGL Capabilities with Bit Depth 8
2016-12-10 20:12:08,844 [core.HrdyFrame] (HrdyFrame.java:60) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-10 20:12:08,853 [core.HrdyFrame] (ControlFrame.java:64) INFO  - Initialized ControlFrame components displayframebutton 
2016-12-10 20:12:08,920 [core.HrdyFrame] (ControlFrame.java:41) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-10 20:13:19,604 [core.HrdyFrame] (HrdyFrame.java:39) INFO  - Initialized OpenGL Capabilities with Bit Depth 8
2016-12-10 20:13:19,626 [core.HrdyFrame] (HrdyFrame.java:60) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-10 20:13:19,637 [core.HrdyFrame] (ControlFrame.java:64) INFO  - Initialized 1 ControlFrame components displayframebutton 
2016-12-10 20:13:19,700 [core.HrdyFrame] (ControlFrame.java:41) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-10 20:13:31,224 [core.HrdyFrame] (HrdyFrame.java:39) INFO  - Initialized OpenGL Capabilities with Bit Depth 8
2016-12-10 20:13:31,247 [core.HrdyFrame] (HrdyFrame.java:60) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-10 20:13:31,258 [core.HrdyFrame] (ControlFrame.java:64) INFO  - Initialized 1 ControlFrame components: displayframebutton 
2016-12-10 20:13:31,322 [core.HrdyFrame] (ControlFrame.java:41) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-10 20:37:26,301 [core.HrdyFrame] (HrdyFrame.java:40) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-10 20:37:26,323 [core.HrdyFrame] (HrdyFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-10 20:37:26,330 [core.HrdyFrame] (ControlFrame.java:68) INFO  - Initialized 1 ControlFrame components: displayframebutton 
2016-12-10 20:37:26,403 [core.HrdyFrame] (ControlFrame.java:45) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-10 20:38:41,919 [core.HrdyFrame] (HrdyFrame.java:40) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-10 20:38:41,944 [core.HrdyFrame] (HrdyFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-10 20:38:41,951 [core.HrdyFrame] (ControlFrame.java:68) INFO  - Initialized 1 ControlFrame components: displayframebutton 
2016-12-10 20:38:42,023 [core.HrdyFrame] (ControlFrame.java:45) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-10 22:18:32,988 [core.HrdyFrame] (HrdyFrame.java:40) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-10 22:18:33,011 [core.HrdyFrame] (HrdyFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-10 22:18:33,018 [core.HrdyFrame] (ControlFrame.java:68) INFO  - Initialized 1 ControlFrame components: displayframebutton 
2016-12-10 22:18:33,089 [core.HrdyFrame] (ControlFrame.java:45) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-10 22:22:08,072 [core.QvFrame] (QvFrame.java:40) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-10 22:22:08,094 [core.QvFrame] (QvFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-10 22:22:08,105 [core.QvFrame] (ControlFrame.java:68) INFO  - Initialized 1 ControlFrame components: displayframebutton 
2016-12-10 22:22:08,172 [core.QvFrame] (ControlFrame.java:45) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-10 22:22:57,900 [core.QvFrame] (QvFrame.java:40) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-10 22:22:57,921 [core.QvFrame] (QvFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-10 23:16:31,612 [core.QvFrame] (QvFrame.java:40) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-10 23:16:31,636 [core.QvFrame] (QvFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-10 23:16:31,643 [core.QvFrame] (ControlFrame.java:68) INFO  - Initialized 1 ControlFrame components: displayframebutton 
2016-12-10 23:16:31,705 [core.QvFrame] (ControlFrame.java:45) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-10 23:17:50,865 [core.QvFrame] (QvFrame.java:40) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-10 23:17:50,885 [core.QvFrame] (QvFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-10 23:17:50,892 [core.QvFrame] (ControlFrame.java:68) INFO  - Initialized 1 ControlFrame components: displayframebutton 
2016-12-10 23:17:50,951 [core.QvFrame] (ControlFrame.java:45) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-10 23:18:14,980 [core.QvFrame] (QvFrame.java:40) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-10 23:18:15,003 [core.QvFrame] (QvFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-10 23:18:15,010 [core.QvFrame] (ControlFrame.java:68) INFO  - Initialized 1 ControlFrame components: displayframebutton 
2016-12-10 23:18:15,070 [core.QvFrame] (ControlFrame.java:45) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-10 23:19:24,401 [core.QvFrame] (QvFrame.java:40) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-10 23:19:24,423 [core.QvFrame] (QvFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-10 23:19:24,429 [core.QvFrame] (ControlFrame.java:68) INFO  - Initialized 1 ControlFrame components: displayframebutton 
2016-12-10 23:19:24,488 [core.QvFrame] (ControlFrame.java:45) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-10 23:20:15,673 [core.QvFrame] (QvFrame.java:40) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-10 23:20:15,695 [core.QvFrame] (QvFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-10 23:20:15,702 [core.QvFrame] (ControlFrame.java:68) INFO  - Initialized 1 ControlFrame components: displayframebutton 
2016-12-10 23:20:15,765 [core.QvFrame] (ControlFrame.java:45) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-10 23:20:37,482 [core.QvFrame] (QvFrame.java:40) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-10 23:20:37,504 [core.QvFrame] (QvFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-10 23:20:37,512 [core.QvFrame] (ControlFrame.java:68) INFO  - Initialized 1 ControlFrame components: displayframebutton 
2016-12-10 23:20:37,573 [core.QvFrame] (ControlFrame.java:45) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-10 23:21:00,443 [core.QvFrame] (QvFrame.java:40) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-10 23:21:00,465 [core.QvFrame] (QvFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-10 23:21:00,472 [core.QvFrame] (ControlFrame.java:68) INFO  - Initialized 1 ControlFrame components: displayframebutton 
2016-12-10 23:21:00,530 [core.QvFrame] (ControlFrame.java:45) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
